#{"t_start": 1756686185.0871043, "env_id": "None"}
r,l,t
53.383663,8,2450.440304
52.254913,10,2453.749706
62.301889,7,2456.431531
50.258819,3,2457.254525
54.652065,5,2459.646106
68.019364,14,2461.449521
55.273781,13,2465.333566
50.909018,5,2466.308607
52.048242,21,2474.617013
50.060636,3,2476.068766
49.5,2,2477.084802
55.78125,5,2477.99322
55.95911,11,2479.96386
54.853585,8,2483.05507
56.017606,21,2490.602482
54.37948,11,2494.951275
50.0,4,2498.63145
52.764312,15,2503.820154
54.664855,6,2504.796842
60.004242,18,2510.523081
63.963748,11,2513.213364
57.817029,13,2516.774331
56.725647,10,2520.496332
51.454216,5,2521.830377
52.833333,5,2524.723314
62.588052,11,2529.237721
58.382358,8,2531.67868
51.195426,8,2536.287584
56.583333,7,2540.217661
24.0,20,2540.290658
55.075816,18,2545.798111
56.964242,22,2552.578359
55.710474,17,2560.726656
52.581944,10,2565.962077
57.73004,9,2566.671191
80.993022,22,2571.707883
95.478659,18,2574.126413
54.073188,12,2578.122998
59.367284,30,2584.711314
64.578373,15,2588.761232
60.948283,15,2592.669895
57.568452,10,2594.407287
51.214452,6,2596.589185
78.87755,13,2599.541741
55.634516,10,2601.666393
55.395833,11,2604.504623
54.422636,7,2605.96923
59.190354,16,2611.598296
65.791134,9,2613.738984
50.823131,6,2614.66198
57.725548,13,2616.995711
50.998654,5,2619.059681
50.787849,4,2620.448161
58.334802,16,2623.32197
76.359631,14,2627.042428
57.081657,12,2631.314292
51.897849,8,2633.231508
50.666667,4,2635.622638
55.698659,9,2637.456028
58.157284,13,2642.615686
57.236715,19,2645.531239
53.75,9,2647.755615
54.528986,10,2651.293627
57.328625,14,2656.089723
54.072594,15,2662.571691
59.024038,24,2670.872341
48.556319,9,2676.886698
55.455823,9,2682.007029
56.407285,11,2686.513324
56.992941,13,2688.9244
51.869857,10,2692.589732
59.809366,22,2699.102747
50.895833,6,2702.640276
58.767292,9,2704.591828
57.508454,19,2710.527089
56.966199,14,2715.224031
53.312686,7,2717.387048
49.5,2,2718.769053
61.317935,13,2721.355476
53.349638,12,2724.786615
55.514026,14,2727.922153
50.828171,4,2729.709608
52.65,11,2731.997558
48.521605,9,2739.241411
54.883555,9,2742.543158
60.370855,10,2744.522096
53.268862,4,2745.276096
132.366345,27,2754.319567
58.063153,10,2760.151263
55.608289,15,2768.488029
60.753707,17,2774.33468
50.579373,6,2777.311019
58.995614,7,2780.113375
78.080542,12,2782.141574
55.222126,10,2784.671539
51.541667,7,2788.482717
59.328748,16,2793.107168
52.077759,5,2795.219338
55.493912,16,2798.856814
54.111156,7,2801.409307
51.980513,5,2803.121276
53.9922,18,2811.551949
32.0,18,2811.617954
52.715517,15,2816.232026
52.631643,9,2818.414353
50.0,2,2820.394416
53.996614,10,2822.750077
51.287037,5,2824.321342
52.059279,4,2825.383343
52.326274,7,2828.600473
49.005938,7,2834.519603
51.820175,5,2836.113718
63.247455,18,2841.336319
54.63307,15,2847.892593
54.674424,13,2853.407799
51.782258,9,2859.123441
49.83913,6,2861.770807
49.5,2,2862.586813
56.726087,16,2867.682768
50.0,3,2870.473965
50.576087,4,2871.985999
53.779412,9,2875.420104
50.721469,4,2878.639991
58.400555,14,2883.576299
56.149901,7,2886.025501
66.794837,13,2889.888165
51.69586,5,2890.727388
49.910326,8,2894.194359
48.845992,5,2895.879798
49.5,2,2896.940908
53.548651,7,2901.420262
57.605885,19,2907.892702
51.223953,3,2908.253008
50.323883,3,2909.865944
78.611111,15,2912.403985
52.148551,13,2916.05944
64.466068,10,2916.850767
66.156351,4,2917.777729
53.38027,6,2919.511957
58.118271,5,2921.445458
49.85696,5,2923.659567
49.5,2,2924.763574
50.865059,5,2926.645793
51.514922,12,2930.687543
54.809783,8,2932.148724
51.800296,7,2935.341225
51.604167,4,2938.381875
50.0,1,2939.093079
49.0,4,2941.852919
54.611732,12,2946.912457
56.167025,11,2949.786631
54.528986,7,2951.382666
52.207863,14,2958.958532
52.206119,3,2960.525536
62.124611,17,2962.553948
51.377841,5,2963.382956
44.0,7,2963.435955
49.25,3,2964.791924
50.905797,3,2965.675352
51.199634,5,2968.347044
58.25,22,2971.343701
55.395412,20,2979.408714
51.674865,7,2981.848266
58.121147,9,2983.229604
59.632246,8,2984.130883
51.942029,11,2986.706108
56.868272,13,2990.771051
57.285378,21,2999.507118
49.75,1,3000.059121
56.609077,10,3004.064407
50.557686,7,3005.870467
49.536565,5,3009.25051
52.534153,12,3012.55922
56.836051,25,3020.201209
52.566667,12,3026.159602
50.0,3,3028.471925
49.75,1,3029.272234
51.870968,8,3031.941885
57.550618,13,3034.59579
0.0,34,3034.678828
50.0,2,3035.722804
50.800807,3,3035.936406
53.674329,12,3039.032421
52.411306,4,3040.425094
50.490099,2,3040.65309
53.550891,7,3044.020325
56.166667,19,3049.49873
52.152439,7,3052.140305
51.283599,4,3053.957799
49.619916,5,3057.263085
50.653623,11,3065.230035
49.009442,7,3069.854465
49.140857,13,3076.488358
49.5,2,3077.649373
49.75,1,3078.329437
50.899457,12,3082.224145
51.682971,7,3084.347114
51.035769,4,3085.345181
73.907895,7,3086.950459
50.0,1,3087.303432
50.481481,10,3092.347463
51.666667,5,3094.410623
53.210067,6,3096.813583
50.036008,5,3100.249097
54.423282,8,3102.573562
59.828488,20,3106.292123
105.440148,7,3108.798837
51.026548,7,3113.016308
50.73279,3,3114.224372
51.067252,7,3118.288541
53.473608,15,3123.62994
51.684783,8,3128.024014
52.49134,5,3130.871246
59.098752,15,3134.780527
54.669384,8,3137.005086
50.561364,7,3140.732026
59.556189,16,3143.515433
65.067269,7,3147.172936
51.131865,7,3151.040762
54.537237,12,3157.598955
62.17285,14,3160.83515
50.234202,3,3161.8311
51.453438,3,3162.580603
53.87293,11,3166.15957
58.671021,20,3175.17863
52.273504,8,3180.13354
71.103493,12,3185.194111
50.996377,4,3187.501098
64.832305,8,3190.764189
54.797451,8,3193.591868
50.938169,7,3196.318994
51.199473,6,3197.504651
54.993152,19,3204.775835
20.0,22,3204.80427
61.765766,26,3213.286455
49.667659,5,3216.244368
55.975281,12,3219.335542
107.882842,15,3223.721829
55.519081,10,3226.618637
51.832638,5,3228.572847
51.964556,4,3230.137385
51.032168,5,3231.397745
51.20098,5,3233.403415
50.60743,5,3235.780209
58.926471,19,3243.045968
50.407206,6,3245.074103
50.184094,5,3247.536962
60.905622,12,3250.179752
51.69419,5,3252.138991
50.816144,5,3253.119985
69.540308,18,3260.146625
51.741143,6,3261.996157
50.0,6,3265.905125
65.556385,14,3269.856923
53.794384,7,3272.09467
50.717391,8,3275.955686
50.46417,4,3278.599634
48.5,6,3283.817353
54.412442,10,3286.74156
53.498104,16,3292.412723
51.575397,6,3295.57715
58.015363,9,3296.883149
74.50818,8,3301.171424
60.292,19,3308.345869
52.699013,7,3310.554299
50.0,1,3311.022968
49.75,1,3311.698175
51.683993,3,3312.141171
52.359268,8,3316.321719
62.494565,19,3319.299148
49.0,4,3319.348182
10.0,29,3319.378145
62.487674,14,3322.843478
77.994758,19,3329.042816
49.75,1,3329.532845
52.679348,7,3332.601715
51.146259,8,3334.896905
55.398128,12,3337.852053
49.5,2,3338.757048
201.699458,18,3342.633896
46.806338,11,3346.384068
49.25,3,3349.35326
50.384812,4,3351.265279
55.75,12,3356.161746
51.894033,13,3364.835025
51.942029,11,3367.727556
55.37421,11,3371.879715
51.741624,3,3372.92877
58.646235,11,3377.347407
55.199174,9,3380.792674
55.40404,15,3383.682255
50.17342,6,3385.670926
53.136775,10,3392.702001
59.197269,15,3395.612216
52.537879,5,3396.750218
41.25,7,3396.802253
56.417312,15,3405.212739
50.634456,2,3405.568734
51.884272,5,3407.297121
50.074252,7,3411.007749
58.926329,15,3413.011364
50.716312,6,3415.455404
50.619151,2,3415.760366
56.292572,12,3420.541368
51.205061,6,3422.429883
64.747563,26,3429.669497
54.160256,9,3432.24989
51.476677,13,3442.505063
56.672619,12,3446.064381
50.585317,5,3447.940384
54.727891,10,3450.957131
60.609334,12,3455.220523
51.906538,13,3462.399958
54.85184,11,3465.987229
50.0,3,3467.970563
50.609585,5,3468.801921
53.633783,8,3470.585542
55.469738,10,3473.897198
52.056008,3,3474.89792
55.403846,13,3478.9907
51.238301,4,3480.377162
59.725543,12,3482.321383
58.277141,8,3484.692599
60.153813,17,3489.657229
57.770833,22,3497.793529
49.5,2,3498.91173
63.605215,12,3501.994406
50.662658,5,3505.264401
52.592105,7,3506.529652
56.828212,9,3509.668196
75.465686,35,3516.668427
50.907738,5,3518.738125
51.991349,6,3520.933255
53.191717,10,3524.35264
50.770455,4,3526.604063
57.501758,15,3531.727381
77.271525,26,3536.981722
57.424797,14,3542.524352
62.416667,12,3545.816337
