brand_name,model,release_year,curve_index,soc_percent,charging_power_kW
Mercedes,EQC,2019,0,0.0,105.0
Mercedes,EQC,2019,1,39.0,125.0
Mercedes,EQC,2019,2,70.0,87.0
Mercedes,EQC,2019,3,84.0,68.0
Mercedes,EQC,2019,4,100.0,25.0
Mercedes,EQC,2020,0,0.0,105.0
Mercedes,EQC,2020,1,39.0,125.0
Mercedes,EQC,2020,2,70.0,87.0
Mercedes,EQC,2020,3,84.0,68.0
Mercedes,EQC,2020,4,100.0,25.0
Mercedes,EQE,2023,0,0.0,164.35
Mercedes,EQE,2023,1,50.0,173.0
Mercedes,EQE,2023,2,80.0,86.5
Mercedes,EQE,2023,3,100.0,34.6
Mercedes,EQE,2024,0,0.0,173.0
Mercedes,EQE,2024,1,50.0,173.0
Mercedes,EQE,2024,2,80.0,103.8
Mercedes,EQE,2024,3,100.0,51.9
Mercedes,EQE,2024,4,100.0,34.6
Mercedes,EQS,2021,0,0.0,170.0
Mercedes,EQS,2021,1,10.0,200.0
Mercedes,EQS,2021,2,35.0,204.0
Mercedes,EQS,2021,3,82.0,120.0
Mercedes,EQS,2021,4,100.0,10.0
Mercedes,EQS,2022,0,0.0,161.5
Mercedes,EQS,2022,1,75.0,170.0
Mercedes,EQS,2022,2,100.0,11.0
Mercedes,EQS,2022,3,82.0,120.0
Mercedes,EQS,2022,4,100.0,10.0
Mercedes,EQS,2023,0,0.0,200.0
Mercedes,EQS,2023,1,50.0,200.0
Mercedes,EQS,2023,2,80.0,120.0
Mercedes,EQS,2023,3,100.0,60.0
Mercedes,EQS,2024,0,0.0,200.0
Mercedes,EQS,2024,1,50.0,200.0
Mercedes,EQS,2024,2,80.0,120.0
Mercedes,EQS,2024,3,100.0,60.0
Mercedes,EQV,2020,0,0.0,104.5
Mercedes,EQV,2020,1,75.0,110.0
Mercedes,EQV,2020,2,100.0,11.0
Mercedes,EQV,2024,0,0.0,110.0
Mercedes,EQV,2024,1,50.0,110.0
Mercedes,EQV,2024,2,80.0,66.0
Mercedes,EQV,2024,3,100.0,33.0
Mercedes,G 580,2024,0,0.0,200.0
Mercedes,G 580,2024,1,50.0,200.0
Mercedes,G 580,2024,2,80.0,120.0
Mercedes,G 580,2024,3,100.0,60.0
Mercedes,amg 43,2022,0,0.0,90.6
Mercedes,amg 43,2022,1,20.0,90.6
Mercedes,amg 43,2022,2,40.0,72.0
Mercedes,amg 43,2022,3,60.0,54.0
Mercedes,amg 43,2022,4,80.0,36.0
Mercedes,amg 43,2022,5,100.0,11.0
Mercedes,amg 43,2023,0,0.0,90.6
Mercedes,amg 43,2023,1,30.0,90.6
Mercedes,amg 43,2023,2,60.0,63.42
Mercedes,amg 43,2023,3,80.0,36.24
Mercedes,amg 43,2023,4,100.0,11.0
Mercedes,amg 53,2022,0,0.0,90.6
Mercedes,amg 53,2022,1,20.0,90.6
Mercedes,amg 53,2022,2,40.0,72.0
Mercedes,amg 53,2022,3,60.0,54.0
Mercedes,amg 53,2022,4,80.0,36.0
Mercedes,amg 53,2022,5,100.0,11.0
Mercedes,amg 53,2023,0,0.0,90.6
Mercedes,amg 53,2023,1,30.0,90.6
Mercedes,amg 53,2023,2,60.0,63.42
Mercedes,amg 53,2023,3,80.0,36.24
Mercedes,amg 53,2023,4,100.0,11.0
Mercedes,eVito,2019,0,0.0,150.0
Mercedes,eVito,2019,1,20.0,150.0
Mercedes,eVito,2019,2,40.0,120.0
Mercedes,eVito,2019,3,60.0,90.0
Mercedes,eVito,2019,4,80.0,60.0
Mercedes,eVito,2019,5,100.0,11.0
Mercedes,suv 300,2023,0,0.0,89.0
Mercedes,suv 300,2023,1,30.0,89.0
Mercedes,suv 300,2023,2,60.0,62.3
Mercedes,suv 300,2023,3,80.0,35.6
Mercedes,suv 300,2023,4,100.0,11.0
Mercedes,suv 350,2022,0,0.0,89.0
Mercedes,suv 350,2022,1,30.0,89.0
Mercedes,suv 350,2022,2,60.0,62.3
Mercedes,suv 350,2022,3,80.0,35.6
Mercedes,suv 350,2022,4,100.0,11.0
Mercedes,suv 350,2023,0,0.0,90.6
Mercedes,suv 350,2023,1,30.0,90.6
Mercedes,suv 350,2023,2,60.0,63.42
Mercedes,suv 350,2023,3,80.0,36.24
Mercedes,suv 350,2023,4,100.0,11.0
Mercedes,suv 350+,2022,0,0.0,90.6
Mercedes,suv 350+,2022,1,30.0,90.6
Mercedes,suv 350+,2022,2,60.0,63.42
Mercedes,suv 350+,2022,3,80.0,36.24
Mercedes,suv 350+,2022,4,100.0,11.0
Mercedes,suv 350+,2023,0,0.0,96.0
Mercedes,suv 350+,2023,1,30.0,96.0
Mercedes,suv 350+,2023,2,60.0,67.2
Mercedes,suv 350+,2023,3,80.0,38.4
Mercedes,suv 350+,2023,4,100.0,11.0
Mercedes,suv 450,2022,0,0.0,108.4
Mercedes,suv 450,2022,1,30.0,108.4
Mercedes,suv 450,2022,2,60.0,75.88
Mercedes,suv 450,2022,3,80.0,43.36
Mercedes,suv 450,2022,4,100.0,11.0
Mercedes,suv 450,2023,0,0.0,118.0
Mercedes,suv 450,2023,1,30.0,118.0
Mercedes,suv 450,2023,2,60.0,82.6
Mercedes,suv 450,2023,3,80.0,47.2
Mercedes,suv 450,2023,4,100.0,11.0
Mercedes,suv 450+,2022,0,0.0,108.4
Mercedes,suv 450+,2022,1,30.0,108.4
Mercedes,suv 450+,2022,2,60.0,75.88
Mercedes,suv 450+,2022,3,80.0,43.36
Mercedes,suv 450+,2022,4,100.0,11.0
Mercedes,suv 450+,2023,0,0.0,118.0
Mercedes,suv 450+,2023,1,30.0,118.0
Mercedes,suv 450+,2023,2,60.0,82.6
Mercedes,suv 450+,2023,3,80.0,47.2
Mercedes,suv 450+,2023,4,100.0,11.0
Mercedes,suv 500,2022,0,0.0,90.6
Mercedes,suv 500,2022,1,30.0,90.6
Mercedes,suv 500,2022,2,60.0,63.42
Mercedes,suv 500,2022,3,80.0,36.24
Mercedes,suv 500,2022,4,100.0,11.0
Mercedes,suv 500,2023,0,0.0,96.0
Mercedes,suv 500,2023,1,30.0,96.0
Mercedes,suv 500,2023,2,60.0,67.2
Mercedes,suv 500,2023,3,80.0,38.4
Mercedes,suv 500,2023,4,100.0,11.0
Mercedes,suv 580,2022,0,0.0,108.4
Mercedes,suv 580,2022,1,30.0,108.4
Mercedes,suv 580,2022,2,60.0,75.88
Mercedes,suv 580,2022,3,80.0,43.36
Mercedes,suv 580,2022,4,100.0,11.0
Mercedes,suv 580,2023,0,0.0,118.0
Mercedes,suv 580,2023,1,30.0,118.0
Mercedes,suv 580,2023,2,60.0,82.6
Mercedes,suv 580,2023,3,80.0,47.2
Mercedes,suv 580,2023,4,100.0,11.0
Mercedes,suv amg 43,2022,0,0.0,90.6
Mercedes,suv amg 43,2022,1,30.0,90.6
Mercedes,suv amg 43,2022,2,60.0,63.42
Mercedes,suv amg 43,2022,3,80.0,36.24
Mercedes,suv amg 43,2022,4,100.0,22.0
Mercedes,suv amg 53,2023,0,0.0,90.6
Mercedes,suv amg 53,2023,1,30.0,90.6
Mercedes,suv amg 53,2023,2,60.0,63.42
Mercedes,suv amg 53,2023,3,80.0,36.24
Mercedes,suv amg 53,2023,4,100.0,22.0
Mercedes,suv maybach 680,2024,0,0.0,118.0
Mercedes,suv maybach 680,2024,1,30.0,118.0
Mercedes,suv maybach 680,2024,2,60.0,82.6
Mercedes,suv maybach 680,2024,3,80.0,47.2
Mercedes,suv maybach 680,2024,4,100.0,22.0
Mercedes,tourer extra-long,2019,0,0.0,35.0
Mercedes,tourer extra-long,2019,1,50.0,35.0
Mercedes,tourer extra-long,2019,2,80.0,21.0
Mercedes,tourer extra-long,2019,3,100.0,35.0
Mercedes,tourer extra-long,2020,0,0.0,90.0
Mercedes,tourer extra-long,2020,1,20.0,90.0
Mercedes,tourer extra-long,2020,2,40.0,72.0
Mercedes,tourer extra-long,2020,3,60.0,54.0
Mercedes,tourer extra-long,2020,4,80.0,36.0
Mercedes,tourer extra-long,2020,5,100.0,11.0
Mercedes,tourer extra-long,2022,0,0.0,60.0
Mercedes,tourer extra-long,2022,1,50.0,60.0
Mercedes,tourer extra-long,2022,2,80.0,36.0
Mercedes,tourer extra-long,2022,3,100.0,11.0
Mercedes,tourer long,2019,0,0.0,35.0
Mercedes,tourer long,2019,1,50.0,35.0
Mercedes,tourer long,2019,2,80.0,21.0
Mercedes,tourer long,2019,3,100.0,35.0
Mercedes,tourer long,2020,0,0.0,90.0
Mercedes,tourer long,2020,1,20.0,90.0
Mercedes,tourer long,2020,2,40.0,72.0
Mercedes,tourer long,2020,3,60.0,54.0
Mercedes,tourer long,2020,4,80.0,36.0
Mercedes,tourer long,2020,5,100.0,11.0
Mercedes,tourer long,2022,0,0.0,60.0
Mercedes,tourer long,2022,1,50.0,60.0
Mercedes,tourer long,2022,2,80.0,36.0
Mercedes,tourer long,2022,3,100.0,11.0
Micro,Microlino,2022,0,0.0,150.0
Micro,Microlino,2022,1,20.0,150.0
Micro,Microlino,2022,2,40.0,120.0
Micro,Microlino,2022,3,60.0,90.0
Micro,Microlino,2022,4,80.0,60.0
Micro,Microlino,2022,5,100.0,11.0
Mini,Aceman,2024,0,0.0,66.5
Mini,Aceman,2024,1,50.0,70.0
Mini,Aceman,2024,2,80.0,35.0
Mini,Aceman,2024,3,100.0,14.0
Mini,Aceman,2024,4,70.0,75.0
Mini,Aceman,2024,5,80.0,47.5
Mini,Aceman,2024,6,90.0,25.0
Mini,Aceman,2024,7,100.0,19.0
Mini,Cooper,2024,0,0.0,66.5
Mini,Cooper,2024,1,50.0,70.0
Mini,Cooper,2024,2,80.0,35.0
Mini,Cooper,2024,3,100.0,14.0
Mini,Cooper,2024,4,70.0,75.0
Mini,Cooper,2024,5,80.0,47.5
Mini,Cooper,2024,6,90.0,25.0
Mini,Cooper,2024,7,100.0,19.0
Mini,Cooper E,2023,0,0.0,36.6
Mini,Cooper E,2023,1,50.0,36.6
Mini,Cooper E,2023,2,80.0,21.96
Mini,Cooper E,2023,3,100.0,11.0
Mini,Cooper SE,2020,0,0.0,47.5
Mini,Cooper SE,2020,1,75.0,50.0
Mini,Cooper SE,2020,2,100.0,11.0
Mini,Cooper SE,2023,0,0.0,49.2
Mini,Cooper SE,2023,1,50.0,49.2
Mini,Cooper SE,2023,2,80.0,29.52
Mini,Cooper SE,2023,3,100.0,11.0
Mini,Cooper SE Convertible,2023,0,0.0,49.0
Mini,Cooper SE Convertible,2023,1,50.0,49.0
Mini,Cooper SE Convertible,2023,2,80.0,29.4
Mini,Cooper SE Convertible,2023,3,100.0,14.7
Mini,Countryman,2024,0,0.0,121.6
Mini,Countryman,2024,1,50.0,128.0
Mini,Countryman,2024,2,80.0,64.0
Mini,Countryman,2024,3,100.0,25.6
Mini,Countryman,2024,4,90.0,40.0
Mini,Countryman,2024,5,100.0,22.6
Mini,Countryman E,2024,0,0.0,64.6
Mini,Countryman E,2024,1,30.0,64.6
Mini,Countryman E,2024,2,60.0,45.22
Mini,Countryman E,2024,3,80.0,25.84
Mini,Countryman E,2024,4,100.0,11.0
Mini,se,2020,0,0.0,28.9
Mini,se,2020,1,20.0,28.9
Mini,se,2020,2,40.0,23.0
Mini,se,2020,3,60.0,17.0
Mini,se,2020,4,80.0,12.0
Mini,se,2020,5,100.0,11.0
Mini,se,2021,0,0.0,28.9
Mini,se,2021,1,20.0,28.9
Mini,se,2021,2,40.0,23.0
Mini,se,2021,3,60.0,17.0
Mini,se,2021,4,80.0,12.0
Mini,se,2021,5,100.0,11.0
Mini,se all4,2024,0,0.0,64.6
Mini,se all4,2024,1,30.0,64.6
Mini,se all4,2024,2,60.0,45.22
Mini,se all4,2024,3,80.0,25.84
Mini,se all4,2024,4,100.0,11.0
Mini,se convertible,2023,0,0.0,28.9
Mini,se convertible,2023,1,70.0,28.9
Mini,se convertible,2023,2,80.0,20.23
Mini,se convertible,2023,3,100.0,11.0
Mitsubishi,i-MiEV,2011,0,0.0,100.0
Mitsubishi,i-MiEV,2011,1,50.0,100.0
Mitsubishi,i-MiEV,2011,2,80.0,60.0
Mitsubishi,i-MiEV,2011,3,100.0,11.0
Mitsubishi,i-MiEV,2015,0,0.0,100.0
Mitsubishi,i-MiEV,2015,1,50.0,100.0
Mitsubishi,i-MiEV,2015,2,80.0,60.0
Mitsubishi,i-MiEV,2015,3,100.0,11.0
Mitsubishi,i-Miev,2010,0,0.0,47.5
Mitsubishi,i-Miev,2010,1,75.0,50.0
Mitsubishi,i-Miev,2010,2,100.0,3.6
NIO,EL6,2023,0,0.0,118.8
NIO,EL6,2023,1,75.0,125.0
NIO,EL6,2023,2,100.0,11.0
NIO,EL6 Long Range,2023,0,0.0,180.0
NIO,EL6 Long Range,2023,1,50.0,180.0
NIO,EL6 Long Range,2023,2,80.0,108.0
NIO,EL6 Long Range,2023,3,100.0,54.0
NIO,EL6 Standard Range,2023,0,0.0,140.0
NIO,EL6 Standard Range,2023,1,50.0,140.0
NIO,EL6 Standard Range,2023,2,80.0,84.0
NIO,EL6 Standard Range,2023,3,100.0,42.0
NIO,EL7,2022,0,0.0,133.0
NIO,EL7,2022,1,75.0,140.0
NIO,EL7,2022,2,100.0,11.0
NIO,EL7 Long Range,2022,0,0.0,127.0
NIO,EL7 Long Range,2022,1,50.0,127.0
NIO,EL7 Long Range,2022,2,80.0,76.2
NIO,EL7 Long Range,2022,3,100.0,38.1
NIO,EL7 Standard Range,2022,0,0.0,140.0
NIO,EL7 Standard Range,2022,1,50.0,140.0
NIO,EL7 Standard Range,2022,2,80.0,84.0
NIO,EL7 Standard Range,2022,3,100.0,42.0
NIO,EL8,2024,0,0.0,228.0
NIO,EL8,2024,1,75.0,240.0
NIO,EL8,2024,2,100.0,11.0
NIO,ET5,2022,0,0.0,133.0
NIO,ET5,2022,1,75.0,140.0
NIO,ET5,2022,2,100.0,11.0
NIO,ET5 Standard Range,2022,0,0.0,140.0
NIO,ET5 Standard Range,2022,1,50.0,140.0
NIO,ET5 Standard Range,2022,2,80.0,84.0
NIO,ET5 Standard Range,2022,3,100.0,42.0
NIO,ET5 Touring Long Range,2023,0,0.0,180.0
NIO,ET5 Touring Long Range,2023,1,50.0,180.0
NIO,ET5 Touring Long Range,2023,2,80.0,108.0
NIO,ET5 Touring Long Range,2023,3,100.0,54.0
NIO,ET5 Touring Standard Range,2023,0,0.0,140.0
NIO,ET5 Touring Standard Range,2023,1,50.0,140.0
NIO,ET5 Touring Standard Range,2023,2,80.0,84.0
NIO,ET5 Touring Standard Range,2023,3,100.0,42.0
NIO,ET7 Long Range,2022,0,0.0,127.0
NIO,ET7 Long Range,2022,1,50.0,127.0
NIO,ET7 Long Range,2022,2,80.0,76.2
NIO,ET7 Long Range,2022,3,100.0,38.1
NIO,ET7 Standard Range,2022,0,0.0,140.0
NIO,ET7 Standard Range,2022,1,50.0,140.0
NIO,ET7 Standard Range,2022,2,80.0,84.0
NIO,ET7 Standard Range,2022,3,100.0,42.0
NIO,long range,2022,0,0.0,90.0
NIO,long range,2022,1,30.0,90.0
NIO,long range,2022,2,60.0,63.0
NIO,long range,2022,3,80.0,36.0
NIO,long range,2022,4,100.0,11.0
NIO,long range,2023,0,0.0,90.0
NIO,long range,2023,1,30.0,90.0
NIO,long range,2023,2,60.0,63.0
NIO,long range,2023,3,80.0,36.0
NIO,long range,2023,4,100.0,11.0
NIO,standard range,2022,0,0.0,73.5
NIO,standard range,2022,1,30.0,73.5
NIO,standard range,2022,2,60.0,51.45
NIO,standard range,2022,3,80.0,29.4
NIO,standard range,2022,4,100.0,11.0
NIO,standard range,2023,0,0.0,73.5
NIO,standard range,2023,1,30.0,73.5
NIO,standard range,2023,2,60.0,51.45
NIO,standard range,2023,3,80.0,29.4
NIO,standard range,2023,4,100.0,11.0
NIO,touring long range,2023,0,0.0,90.0
NIO,touring long range,2023,1,30.0,90.0
NIO,touring long range,2023,2,60.0,63.0
NIO,touring long range,2023,3,80.0,36.0
NIO,touring long range,2023,4,100.0,11.0
NIO,touring standard range,2023,0,0.0,73.5
NIO,touring standard range,2023,1,30.0,73.5
NIO,touring standard range,2023,2,60.0,51.45
NIO,touring standard range,2023,3,80.0,29.4
NIO,touring standard range,2023,4,100.0,11.0
Nissan,63kwh,2022,0,0.0,63.0
Nissan,63kwh,2022,1,20.0,63.0
Nissan,63kwh,2022,2,40.0,50.0
Nissan,63kwh,2022,3,60.0,38.0
Nissan,63kwh,2022,4,80.0,25.0
Nissan,63kwh,2022,5,100.0,11.0
Nissan,87kwh,2022,0,0.0,87.0
Nissan,87kwh,2022,1,20.0,87.0
Nissan,87kwh,2022,2,40.0,70.0
Nissan,87kwh,2022,3,60.0,52.0
Nissan,87kwh,2022,4,80.0,35.0
Nissan,87kwh,2022,5,100.0,11.0
Nissan,Ariya,2022,0,0.0,123.5
Nissan,Ariya,2022,1,75.0,130.0
Nissan,Ariya,2022,2,100.0,7.4
Nissan,Ariya e-4ORCE 87kWh - 225 kW,2022,0,0.0,130.0
Nissan,Ariya e-4ORCE 87kWh - 225 kW,2022,1,50.0,130.0
Nissan,Ariya e-4ORCE 87kWh - 225 kW,2022,2,80.0,78.0
Nissan,Ariya e-4ORCE 87kWh - 225 kW,2022,3,100.0,39.0
Nissan,Ariya e-4ORCE 87kWh - 290 kW,2023,0,0.0,130.0
Nissan,Ariya e-4ORCE 87kWh - 290 kW,2023,1,50.0,130.0
Nissan,Ariya e-4ORCE 87kWh - 290 kW,2023,2,80.0,78.0
Nissan,Ariya e-4ORCE 87kWh - 290 kW,2023,3,100.0,39.0
Nissan,Ariya e-4ORCE 87kWh - 320 kW Nismo,2024,0,0.0,130.0
Nissan,Ariya e-4ORCE 87kWh - 320 kW Nismo,2024,1,50.0,130.0
Nissan,Ariya e-4ORCE 87kWh - 320 kW Nismo,2024,2,80.0,78.0
Nissan,Ariya e-4ORCE 87kWh - 320 kW Nismo,2024,3,100.0,39.0
Nissan,Leaf,2011,0,0.0,40.0
Nissan,Leaf,2011,1,22.0,46.0
Nissan,Leaf,2011,2,100.0,10.0
Nissan,Leaf,2015,0,0.0,41.0
Nissan,Leaf,2015,1,80.0,47.0
Nissan,Leaf,2015,2,90.0,30.0
Nissan,Leaf,2015,3,100.0,10.0
Nissan,Leaf,2018,0,0.0,41.0
Nissan,Leaf,2018,1,62.0,45.0
Nissan,Leaf,2018,2,65.0,36.0
Nissan,Leaf,2018,3,100.0,15.0
Nissan,Leaf,2019,0,0.0,95.0
Nissan,Leaf,2019,1,75.0,100.0
Nissan,Leaf,2019,2,100.0,6.6
Nissan,Leaf,2022,0,0.0,39.0
Nissan,Leaf,2022,1,50.0,39.0
Nissan,Leaf,2022,2,80.0,23.4
Nissan,Leaf,2022,3,100.0,3.6
Nissan,Leaf 24,2013,0,0.0,100.0
Nissan,Leaf 24,2013,1,50.0,100.0
Nissan,Leaf 24,2013,2,80.0,60.0
Nissan,Leaf 24,2013,3,100.0,11.0
Nissan,Leaf 30,2015,0,0.0,100.0
Nissan,Leaf 30,2015,1,50.0,100.0
Nissan,Leaf 30,2015,2,80.0,60.0
Nissan,Leaf 30,2015,3,100.0,11.0
Nissan,Leaf e+,2022,0,0.0,46.0
Nissan,Leaf e+,2022,1,20.0,46.0
Nissan,Leaf e+,2022,2,40.0,37.0
Nissan,Leaf e+,2022,3,60.0,28.0
Nissan,Leaf e+,2022,4,80.0,18.0
Nissan,Leaf e+,2022,5,100.0,11.0
Nissan,Townstar EV Passenger,2023,0,0.0,80.0
Nissan,Townstar EV Passenger,2023,1,50.0,80.0
Nissan,Townstar EV Passenger,2023,2,80.0,40.0
Nissan,Townstar EV Passenger,2023,3,100.0,16.0
Nissan,Townstar EV Passenger L2,2024,0,0.0,80.0
Nissan,Townstar EV Passenger L2,2024,1,50.0,80.0
Nissan,Townstar EV Passenger L2,2024,2,80.0,40.0
Nissan,Townstar EV Passenger L2,2024,3,100.0,16.0
Nissan,e+,2019,0,0.0,59.0
Nissan,e+,2019,1,50.0,59.0
Nissan,e+,2019,2,80.0,35.4
Nissan,e+,2019,3,100.0,11.0
Nissan,e+,2022,0,0.0,59.0
Nissan,e+,2022,1,50.0,59.0
Nissan,e+,2022,2,80.0,35.4
Nissan,e+,2022,3,100.0,6.6
Nissan,e-4orce,2022,0,0.0,87.0
Nissan,e-4orce,2022,1,20.0,87.0
Nissan,e-4orce,2022,2,40.0,70.0
Nissan,e-4orce,2022,3,60.0,52.0
Nissan,e-4orce,2022,4,80.0,35.0
Nissan,e-4orce,2022,5,100.0,11.0
Nissan,e-4orce,2023,0,0.0,87.0
Nissan,e-4orce,2023,1,20.0,87.0
Nissan,e-4orce,2023,2,40.0,70.0
Nissan,e-4orce,2023,3,60.0,52.0
Nissan,e-4orce,2023,4,80.0,35.0
Nissan,e-4orce,2023,5,100.0,11.0
Nissan,e-NV 200,2014,0,0.0,40.0
Nissan,e-NV 200,2014,1,10.0,45.0
Nissan,e-NV 200,2014,2,23.0,46.0
Nissan,e-NV 200,2014,3,80.0,25.0
Nissan,e-NV 200,2014,4,100.0,10.0
Nissan,e-NV200,2014,0,0.0,100.0
Nissan,e-NV200,2014,1,50.0,100.0
Nissan,e-NV200,2014,2,80.0,60.0
Nissan,e-NV200,2014,3,100.0,11.0
Nissan,e-NV200,2018,0,0.0,37.0
Nissan,e-NV200,2018,1,50.0,37.0
Nissan,e-NV200,2018,2,80.0,22.2
Nissan,e-NV200,2018,3,100.0,37.0
Nissan,e-NV200 Evalia,2018,0,0.0,46.0
Nissan,e-NV200 Evalia,2018,1,20.0,46.0
Nissan,e-NV200 Evalia,2018,2,40.0,37.0
Nissan,e-NV200 Evalia,2018,3,60.0,28.0
Nissan,e-NV200 Evalia,2018,4,80.0,18.0
Nissan,e-NV200 Evalia,2018,5,100.0,11.0
Nissan,ev passenger,2023,0,0.0,45.0
Nissan,ev passenger,2023,1,50.0,45.0
Nissan,ev passenger,2023,2,80.0,27.0
Nissan,ev passenger,2023,3,100.0,11.0
ORA,Funky Cat 48 kWh,2022,0,0.0,64.0
ORA,Funky Cat 48 kWh,2022,1,50.0,64.0
ORA,Funky Cat 48 kWh,2022,2,80.0,38.4
ORA,Funky Cat 48 kWh,2022,3,100.0,19.2
ORA,Funky Cat 63 kWh,2023,0,0.0,69.0
ORA,Funky Cat 63 kWh,2023,1,50.0,69.0
ORA,Funky Cat 63 kWh,2023,2,80.0,41.4
ORA,Funky Cat 63 kWh,2023,3,100.0,20.7
ORA,Funky Cat GT,2023,0,0.0,69.0
ORA,Funky Cat GT,2023,1,50.0,69.0
ORA,Funky Cat GT,2023,2,80.0,41.4
ORA,Funky Cat GT,2023,3,100.0,20.7
ORA,cat,2022,0,0.0,45.4
ORA,cat,2022,1,50.0,45.4
ORA,cat,2022,2,80.0,27.24
ORA,cat,2022,3,100.0,11.0
ORA,cat,2023,0,0.0,59.3
ORA,cat,2023,1,50.0,59.3
ORA,cat,2023,2,80.0,35.58
ORA,cat,2023,3,100.0,11.0
Omoda,E5,2024,0,0.0,80.0
Omoda,E5,2024,1,50.0,80.0
Omoda,E5,2024,2,80.0,48.0
Omoda,E5,2024,3,100.0,24.0
Peugeot,50kwh,2023,0,0.0,46.3
Peugeot,50kwh,2023,1,50.0,46.3
Peugeot,50kwh,2023,2,80.0,27.78
Peugeot,50kwh,2023,3,100.0,7.4
Peugeot,51kwh,2022,0,0.0,48.1
Peugeot,51kwh,2022,1,50.0,48.1
Peugeot,51kwh,2022,2,80.0,28.86
Peugeot,51kwh,2022,3,100.0,11.0
Peugeot,51kwh,2023,0,0.0,48.1
Peugeot,51kwh,2023,1,50.0,48.1
Peugeot,51kwh,2023,2,80.0,28.86
Peugeot,51kwh,2023,3,100.0,7.4
Peugeot,54kwh,2023,0,0.0,50.8
Peugeot,54kwh,2023,1,50.0,50.8
Peugeot,54kwh,2023,2,80.0,30.48
Peugeot,54kwh,2023,3,100.0,7.4
Peugeot,73kwh,2023,0,0.0,73.0
Peugeot,73kwh,2023,1,30.0,73.0
Peugeot,73kwh,2023,2,60.0,51.1
Peugeot,73kwh,2023,3,80.0,29.2
Peugeot,73kwh,2023,4,100.0,11.0
Peugeot,73kwh dual motor,2025,0,0.0,73.0
Peugeot,73kwh dual motor,2025,1,30.0,73.0
Peugeot,73kwh dual motor,2025,2,60.0,51.1
Peugeot,73kwh dual motor,2025,3,80.0,29.2
Peugeot,73kwh dual motor,2025,4,100.0,11.0
Peugeot,97kwh long range,2024,0,0.0,96.9
Peugeot,97kwh long range,2024,1,30.0,96.9
Peugeot,97kwh long range,2024,2,60.0,67.83
Peugeot,97kwh long range,2024,3,80.0,38.76
Peugeot,97kwh long range,2024,4,100.0,11.0
Peugeot,E-Expert,2020,0,0.0,96.0
Peugeot,E-Expert,2020,1,30.0,100.0
Peugeot,E-Expert,2020,2,35.0,75.0
Peugeot,E-Expert,2020,3,55.0,78.0
Peugeot,E-Expert,2020,4,57.0,60.0
Peugeot,E-Expert,2020,5,76.0,75.0
Peugeot,E-Expert,2020,6,77.0,30.0
Peugeot,E-Expert,2020,7,100.0,30.0
Peugeot,E-Traveller,2020,0,0.0,98.0
Peugeot,E-Traveller,2020,1,20.0,87.0
Peugeot,E-Traveller,2020,2,22.0,75.0
Peugeot,E-Traveller,2020,3,57.0,75.0
Peugeot,E-Traveller,2020,4,59.0,50.0
Peugeot,E-Traveller,2020,5,65.0,50.0
Peugeot,E-Traveller,2020,6,67.0,45.0
Peugeot,E-Traveller,2020,7,73.0,45.0
Peugeot,E-Traveller,2020,8,74.0,25.0
Peugeot,E-Traveller,2020,9,84.0,25.0
Peugeot,E-Traveller,2020,10,85.0,12.0
Peugeot,E-Traveller,2020,11,100.0,12.0
Peugeot,I-on,2010,0,0.0,47.5
Peugeot,I-on,2010,1,75.0,50.0
Peugeot,I-on,2010,2,100.0,3.6
Peugeot,Partner,2013,0,0.0,47.5
Peugeot,Partner,2013,1,75.0,50.0
Peugeot,Partner,2013,2,100.0,3.2
Peugeot,Partner Tepee,2017,0,0.0,20.5
Peugeot,Partner Tepee,2017,1,70.0,20.5
Peugeot,Partner Tepee,2017,2,80.0,14.35
Peugeot,Partner Tepee,2017,3,100.0,20.5
Peugeot,combi compact,2021,0,0.0,46.3
Peugeot,combi compact,2021,1,20.0,46.3
Peugeot,combi compact,2021,2,40.0,37.0
Peugeot,combi compact,2021,3,60.0,28.0
Peugeot,combi compact,2021,4,80.0,19.0
Peugeot,combi compact,2021,5,100.0,11.0
Peugeot,combi long,2021,0,0.0,46.3
Peugeot,combi long,2021,1,20.0,46.3
Peugeot,combi long,2021,2,40.0,37.0
Peugeot,combi long,2021,3,60.0,28.0
Peugeot,combi long,2021,4,80.0,19.0
Peugeot,combi long,2021,5,100.0,11.0
Peugeot,combi standard,2021,0,0.0,46.3
Peugeot,combi standard,2021,1,20.0,46.3
Peugeot,combi standard,2021,2,40.0,37.0
Peugeot,combi standard,2021,3,60.0,28.0
Peugeot,combi standard,2021,4,80.0,19.0
Peugeot,combi standard,2021,5,100.0,11.0
Peugeot,compact,2021,0,0.0,46.3
Peugeot,compact,2021,1,20.0,46.3
Peugeot,compact,2021,2,40.0,37.0
Peugeot,compact,2021,3,60.0,28.0
Peugeot,compact,2021,4,80.0,19.0
Peugeot,compact,2021,5,100.0,11.0
Peugeot,e-2008,2020,0,0.0,100.0
Peugeot,e-2008,2020,1,30.0,97.0
Peugeot,e-2008,2020,2,32.0,78.0
Peugeot,e-2008,2020,3,58.0,78.0
Peugeot,e-2008,2020,4,59.0,60.0
Peugeot,e-2008,2020,5,66.0,60.0
Peugeot,e-2008,2020,6,68.0,55.0
Peugeot,e-2008,2020,7,78.0,55.0
Peugeot,e-2008,2020,8,80.0,27.0
