time_s,timesteps,episode_steps,total_minutes,total_cost_gbp,success,stranded,soc_final,remaining_km,charge_events,termination_reason,violations_repeat,violations_overlimit,violations_cooldown
1757236209,244335,4,34.500223713646534,0.26086956521739124,1,0,0.3093180004428292,0.0,1,success,0,0,0
1757236210,244340,5,44.500223713646534,0.2717391304347826,1,0,0.1876761683148435,0.0,1,success,0,0,0
1757236211,244343,3,24.500223713646534,0.26086956521739124,1,0,0.13336505716895672,0.0,1,success,0,0,0
1757236212,244350,7,59.00044742729307,0.5326086956521738,1,0,0.346551969984993,0.0,2,success,0,0,0
1757236213,244354,4,34.500223713646534,0.2717391304347826,1,0,0.33250986906855506,0.0,1,success,0,0,0
1757236214,244362,8,90.5006711409396,0.5217391304347825,1,0,0.14858682769057568,0.0,2,success,0,0,0
1757236216,244370,8,69.00044742729307,0.5217391304347825,1,0,0.17207599813218707,0.0,2,success,0,0,0
1757236216,244371,1,10.0,0.0,1,0,0.18680616613664025,0.0,0,success,0,0,0
1757236217,244375,4,34.500223713646534,0.2717391304347826,1,0,0.13413093659691872,0.0,1,success,0,0,0
1757236218,244378,3,24.500223713646534,0.26086956521739124,1,0,0.2079838721786883,0.0,1,success,0,0,0
1757236219,244385,7,74.62583892617451,0.8043478260869564,0,0,0.3274850244213539,0.41594666666666846,3,overlimit,0,1,0
1757236221,244393,8,69.00044742729307,0.5326086956521738,1,0,0.0976372183403214,0.0,2,success,0,0,0
1757236222,244400,7,59.00044742729307,0.5326086956521738,1,0,0.2306674182445411,0.0,2,success,0,0,0
1757236222,244401,1,10.0,0.0,1,0,0.26581795632348476,0.0,0,success,0,0,0
1757236224,244410,9,79.00044742729307,0.5326086956521738,1,0,0.2751563277867128,0.0,2,success,0,0,0
1757236225,244417,7,59.00044742729307,0.5326086956521738,1,0,0.16233138698669655,0.0,2,success,0,0,0
1757236226,244420,3,24.500223713646534,0.26086956521739124,1,0,0.31367903063459246,0.0,1,success,0,0,0
1757236227,244424,4,40.0,0.0,1,0,0.180628006477652,0.0,0,success,0,0,0
1757236228,244429,5,44.500223713646534,0.26086956521739124,1,0,0.26041825084757547,0.0,1,success,0,0,0
1757236229,244435,6,49.00044742729307,0.5434782608695652,1,0,0.1750722095797542,0.0,2,success,0,0,0
1757236230,244441,6,54.500223713646534,0.26086956521739124,1,0,0.207056877925361,0.0,1,success,0,0,0
1757236231,244449,8,93.00089485458614,0.7934782608695651,0,0,0.23000903348043847,0.6122800000000019,3,overlimit,0,1,0
1757236233,244454,5,44.500223713646534,0.2717391304347826,1,0,0.2850783395124314,0.0,1,success,0,0,0
1757236234,244462,8,69.00044742729307,0.5434782608695652,1,0,0.16983220991031198,0.0,2,success,0,0,0
1757236235,244466,4,34.500223713646534,0.26086956521739124,1,0,0.12843766359067166,0.0,1,success,0,0,0
1757236236,244473,7,59.00044742729307,0.5326086956521738,1,0,0.17236661718080887,0.0,2,success,0,0,0
1757236237,244474,1,10.0,0.0,1,0,0.22343806170145447,0.0,0,success,0,0,0
1757236237,244477,3,24.500223713646534,0.26086956521739124,1,0,0.1384184250197834,0.0,1,success,0,0,0
1757236238,244483,6,60.5006711409396,0.5326086956521738,1,0,0.3116096900834177,0.0,2,success,0,0,0
1757236240,244488,5,44.500223713646534,0.26086956521739124,1,0,0.2949240172620414,0.0,1,success,0,0,0
1757236241,244497,9,82.75055928411633,0.7934782608695651,0,0,0.301466092201188,0.7426133333333329,3,overlimit,0,1,0
1757236243,244505,8,69.00044742729307,0.5326086956521738,1,0,0.24827057327223084,0.0,2,success,0,0,0
1757236243,244509,4,34.500223713646534,0.26086956521739124,1,0,0.15726063748225066,0.0,1,success,0,0,0
1757236245,244517,8,78.5006711409396,0.7934782608695651,0,0,0.18495582633415802,4.96528,3,overlimit,0,1,0
1757236246,244526,9,93.5006711409396,0.7934782608695651,0,0,0.10601117871117607,0.7526133333333362,3,overlimit,0,1,0
1757236248,244533,7,59.00044742729307,0.5217391304347825,1,0,0.13082644831499113,0.0,2,success,0,0,0
1757236248,244536,3,24.500223713646534,0.2717391304347826,1,0,0.16694469575813542,0.0,1,success,0,0,0
1757236249,244540,4,34.500223713646534,0.26086956521739124,1,0,0.166755403796383,0.0,1,success,0,0,0
1757236250,244545,5,44.500223713646534,0.2717391304347826,1,0,0.29615041249482127,0.0,1,success,0,0,0
1757236251,244548,3,24.500223713646534,0.26086956521739124,1,0,0.14910151934837754,0.0,1,success,0,0,0
1757236252,244552,4,34.500223713646534,0.26086956521739124,1,0,0.19703559299545387,0.0,1,success,0,0,0
1757236252,244556,4,34.500223713646534,0.26086956521739124,1,0,0.16267928216359032,0.0,1,success,0,0,0
1757236253,244560,4,34.500223713646534,0.2717391304347826,1,0,0.32284859688274803,0.0,1,success,0,0,0
1757236254,244565,5,34.500223713646534,0.26086956521739124,1,0,0.13868731758267688,0.0,1,success,0,0,0
1757236255,244569,4,34.500223713646534,0.26086956521739124,1,0,0.2847206393621444,0.0,1,success,0,0,0
1757236256,244572,3,24.500223713646534,0.2717391304347826,1,0,0.287153537456931,0.0,1,success,0,0,0
1757236256,244575,3,24.500223713646534,0.26086956521739124,1,0,0.3353754252244722,0.0,1,success,0,0,0
1757236258,244582,7,59.00044742729307,0.5217391304347825,1,0,0.15098851962053386,0.0,2,success,0,0,0
1757236259,244590,8,69.00044742729307,0.5326086956521738,1,0,0.1614293734311007,0.0,2,success,0,0,0
1757236260,244594,4,34.500223713646534,0.2717391304347826,1,0,0.2933363664056644,0.0,1,success,0,0,0
1757236261,244601,7,59.00044742729307,0.5326086956521738,1,0,0.2847750035299194,0.0,2,success,0,0,0
1757236262,244604,3,24.500223713646534,0.2717391304347826,1,0,0.17256683478081467,0.0,1,success,0,0,0
1757236263,244609,5,44.500223713646534,0.26086956521739124,1,0,0.2629910357350439,0.0,1,success,0,0,0
1757236264,244618,9,82.75055928411633,0.7934782608695651,0,0,0.2007493265147732,1.480613333333336,3,overlimit,0,1,0
1757236265,244622,4,34.500223713646534,0.26086956521739124,1,0,0.14210117184035326,0.0,1,success,0,0,0
1757236266,244625,3,31.400357941834454,0.2717391304347826,1,0,0.30376375880498896,0.0,1,success,0,0,0
1757236267,244628,3,24.500223713646534,0.2717391304347826,1,0,0.19543889169320305,0.0,1,success,0,0,0
1757236267,244632,4,34.500223713646534,0.26086956521739124,1,0,0.1309634664603364,0.0,1,success,0,0,0
1757236268,244635,3,30.2503355704698,0.26086956521739124,1,0,0.1878186348710769,0.0,1,success,0,0,0
1757236269,244639,4,34.500223713646534,0.26086956521739124,1,0,0.1574594045521849,0.0,1,success,0,0,0
1757236270,244643,4,47.40035794183446,0.26086956521739124,1,0,0.13008563785438007,0.0,1,success,0,0,0
