#{"t_start": 1757069680.7451336, "env_id": "None"}
r,l,t
28.551625,13,1018.469273
-35.731751,40,1020.929005
30.704193,10,1021.639432
18.143799,17,1022.756626
-28.603632,37,1025.050676
-1.88019,24,1026.575947
15.541146,17,1027.699467
43.085083,5,1028.129387
32.779824,10,1028.861099
33.32425,9,1029.510681
31.051625,11,1030.283953
36.007719,9,1030.960019
38.460879,7,1031.496919
25.334599,14,1032.441378
45.88417,5,1032.859311
18.45805,15,1033.845248
33.551625,10,1034.558562
49.97208,1,1034.754963
5.890079,20,1036.039427
0.77617,23,1037.508673
-13.948375,30,1039.426772
-45.504911,45,1042.139162
30.949759,11,1042.906076
43.133279,5,1043.322347
37.438563,8,1043.928186
30.607159,11,1044.692716
1.040755,22,1046.078507
-6.306032,27,1047.78718
-0.40762,27,1049.479333
-64.254361,49,1052.426806
20.909439,15,1053.435779
13.528119,18,1054.604442
-28.350031,38,1056.97448
-6.459245,26,1058.736824
32.052838,13,1059.646442
-57.678204,21,1060.997287
18.432119,16,1062.062959
26.040755,13,1062.947107
39.802894,9,1063.639914
26.819129,15,1064.639444
28.301993,11,1065.380734
20.978919,15,1066.355753
22.10325,17,1067.489344
43.326519,6,1067.975801
25.99877,13,1068.90025
31.051625,11,1069.686705
44.569877,8,1070.305313
24.224545,14,1071.24676
18.990867,17,1072.388268
48.324346,4,1072.762455
48.148559,4,1073.133541
46.051625,4,1073.482542
34.202758,14,1074.443671
9.547373,21,1075.807126
38.540755,7,1076.342184
48.540755,4,1076.710538
45.93777,4,1077.078713
41.022002,6,1077.568463
46.040755,5,1077.995587
28.10073,12,1078.832391
50.0,1,1079.033342
-66.845309,26,1080.673784
43.373079,6,1081.149646
39.170339,12,1082.007956
36.029121,9,1082.670039
-71.866865,28,1084.430368
50.0,1,1084.618515
33.777345,11,1085.40345
28.540755,12,1086.251945
48.529121,3,1086.55797
33.495079,9,1087.218127
49.97524,2,1087.479489
-69.345309,27,1089.183726
40.816519,6,1089.659375
-23.290271,36,1091.852633
40.623793,6,1092.335347
41.03565,8,1092.949833
33.12109,9,1093.589662
40.74961,6,1094.061896
38.490679,8,1094.654848
-2.90762,28,1096.419686
45.530193,4,1096.799302
45.577759,5,1097.222388
46.040755,4,1097.589092
-51.912253,18,1098.814708
33.393239,10,1099.524406
25.626719,13,1100.422138
43.551625,6,1100.899608
38.551625,8,1101.503841
7.111518,23,1102.984136
27.047373,14,1103.934984
40.76729,7,1104.477463
43.551625,5,1104.899379
